match_id,tournament_year,game_type,stage_raw,stage,is_knockout,match_date,country_a,country_b,country_a_code,country_b_code,goals_a_90,goals_b_90,outcome_90,goals_a_after_extra_time,goals_b_after_extra_time,penalties_a,penalties_b,extra_time,score_details,venue,rank_a,rank_b,ranking_points_a,ranking_points_b,rank_diff,ranking_points_diff,confederation_a,confederation_b,same_confederation
168,1962,championship,Final,final,true,,17 June   Brazil,Czechoslovakia,,,3,1,A_WIN,,,,,false,,"Estadio Nacional, Santiago",,,,,,,,,
169,1966,championship,Group 1,group,false,,11 July   England,Uruguay,,,0,0,DRAW,,,,,false,,"Wembley Stadium, London",,,,,,,,,
170,1966,championship,Group 1,group,false,,13 July   France,Mexico,,,1,1,DRAW,,,,,false,,"Wembley Stadium, London",,,,,,,,,
171,1966,championship,Group 1,group,false,,15 July   Uruguay,France,,,2,1,A_WIN,,,,,false,,"White City Stadium, London",,,,,,,,,
172,1966,championship,Group 1,group,false,,16 July   England,Mexico,,,2,0,A_WIN,,,,,false,,"Wembley Stadium, London",,,,,,,,,
173,1966,championship,Group 1,group,false,,19 July   Mexico,Uruguay,,,0,0,DRAW,,,,,false,,"Wembley Stadium, London",,,,,,,,,
174,1966,championship,Group 1,group,false,,20 July   England,France,,,2,0,A_WIN,,,,,false,,"Wembley Stadium, London",,,,,,,,,
175,1966,championship,Group 2,group,false,,12 July   West Germany,Switzerland,,,5,0,A_WIN,,,,,false,,"Hillsborough Stadium, Sheffield",,,,,,,,,
176,1966,championship,Group 2,group,false,,13 July   Argentina,Spain,,,2,1,A_WIN,,,,,false,,"Villa Park, Birmingham",,,,,,,,,
177,1966,championship,Group 2,group,false,,15 July   Spain,Switzerland,,,2,1,A_WIN,,,,,false,,"Hillsborough Stadium, Sheffield",,,,,,,,,
178,1966,championship,Group 2,group,false,,16 July   Argentina,West Germany,,,0,0,DRAW,,,,,false,,"Villa Park, Birmingham",,,,,,,,,
179,1966,championship,Group 2,group,false,,19 July   Argentina,Switzerland,,,2,0,A_WIN,,,,,false,,"Hillsborough Stadium, Sheffield",,,,,,,,,
180,1966,championship,Group 2,group,false,,20 July   West Germany,Spain,,,2,1,A_WIN,,,,,false,,"Villa Park, Birmingham",,,,,,,,,
181,1966,championship,Group 3,group,false,,12 July   Brazil,Bulgaria,,,2,0,A_WIN,,,,,false,,"Goodison Park, Liverpool",,,,,,,,,
182,1966,championship,Group 3,group,false,,13 July   Portugal,Hungary,,,3,1,A_WIN,,,,,false,,"Old Trafford, Manchester",,,,,,,,,
183,1966,championship,Group 3,group,false,,15 July   Hungary,Brazil,,,3,1,A_WIN,,,,,false,,"Goodison Park, Liverpool",,,,,,,,,
184,1966,championship,Group 3,group,false,,16 July   Portugal,Bulgaria,,,3,0,A_WIN,,,,,false,,"Old Trafford, Manchester",,,,,,,,,
185,1966,championship,Group 3,group,false,,19 July   Portugal,Brazil,,,3,1,A_WIN,,,,,false,,"Goodison Park, Liverpool",,,,,,,,,
186,1966,championship,Group 3,group,false,,20 July   Hungary,Bulgaria,,,3,1,A_WIN,,,,,false,,"Old Trafford, Manchester",,,,,,,,,
187,1966,championship,Group 4,group,false,,12 July   Soviet Union,North Korea,,,3,0,A_WIN,,,,,false,,"Ayresome Park, Middlesbrough",,,,,,,,,
188,1966,championship,Group 4,group,false,,13 July   Italy,Chile,,,2,0,A_WIN,,,,,false,,"Roker Park, Sunderland",,,,,,,,,
189,1966,championship,Group 4,group,false,,15 July   Chile,North Korea,,,1,1,DRAW,,,,,false,,"Ayresome Park, Middlesbrough",,,,,,,,,
190,1966,championship,Group 4,group,false,,16 July   Soviet Union,Italy,,,1,0,A_WIN,,,,,false,,"Roker Park, Sunderland",,,,,,,,,
191,1966,championship,Group 4,group,false,,19 July   North Korea,Italy,,,1,0,A_WIN,,,,,false,,"Ayresome Park, Middlesbrough",,,,,,,,,
192,1966,championship,Group 4,group,false,,20 July   Soviet Union,Chile,,,2,1,A_WIN,,,,,false,,"Roker Park, Sunderland",,,,,,,,,
193,1966,championship,Quarter-finals,quarter_final,true,,23 July   England,Argentina,,,1,0,A_WIN,,,,,false,,"Wembley Stadium, London",,,,,,,,,
194,1966,championship,Quarter-finals,quarter_final,true,,23 July   West Germany,Uruguay,,,4,0,A_WIN,,,,,false,,"Hillsborough Stadium, Sheffield",,,,,,,,,
195,1966,championship,Quarter-finals,quarter_final,true,,23 July   Soviet Union,Hungary,,,2,1,A_WIN,,,,,false,,"Roker Park, Sunderland",,,,,,,,,
196,1966,championship,Quarter-finals,quarter_final,true,,23 July   Portugal,North Korea,,,5,3,A_WIN,,,,,false,,"Goodison Park, Liverpool",,,,,,,,,
197,1966,championship,Semi-finals,semi_final,true,,25 July   West Germany,Soviet Union,,,2,1,A_WIN,,,,,false,,"Goodison Park, Liverpool",,,,,,,,,
198,1966,championship,Semi-finals,semi_final,true,,26 July   England,Portugal,,,2,1,A_WIN,,,,,false,,"Wembley Stadium, London",,,,,,,,,
199,1966,championship,Third-place match,third_place,true,,28 July   Portugal,Soviet Union,,,2,1,A_WIN,,,,,false,,"Wembley Stadium, London",,,,,,,,,
200,1966,championship,Final,final,true,,30 July    England,West Germany,,,2,2,DRAW,4,2,,,true,a.e.t. (2-2),"Wembley Stadium, London",,,,,,,,,
201,1970,championship,Group 1,group,false,,31 May     Mexico,Soviet Union,,,0,0,DRAW,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
202,1970,championship,Group 1,group,false,,3 June    Belgium,El Salvador,,,3,0,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
203,1970,championship,Group 1,group,false,,6 June    Soviet Union,Belgium,,,4,1,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
204,1970,championship,Group 1,group,false,,7 June    Mexico,El Salvador,,,4,0,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
205,1970,championship,Group 1,group,false,,10 June    Soviet Union,El Salvador,,,2,0,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
206,1970,championship,Group 1,group,false,,11 June    Mexico,Belgium,,,1,0,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
207,1970,championship,Group 2,group,false,,2 June   Uruguay,Israel,,,2,0,A_WIN,,,,,false,,"Estadio Cuauhtémoc, Puebla",,,,,,,,,
208,1970,championship,Group 2,group,false,,3 June   Italy,Sweden,,,1,0,A_WIN,,,,,false,,"Estadio Luis Dosal, Toluca",,,,,,,,,
209,1970,championship,Group 2,group,false,,6 June   Uruguay,Italy,,,0,0,DRAW,,,,,false,,"Estadio Cuauhtémoc, Puebla",,,,,,,,,
210,1970,championship,Group 2,group,false,,7 June   Sweden,Israel,,,1,1,DRAW,,,,,false,,"Estadio Luis Dosal, Toluca",,,,,,,,,
211,1970,championship,Group 2,group,false,,10 June   Uruguay,Sweden,,,0,1,B_WIN,,,,,false,,"Estadio Cuauhtémoc, Puebla",,,,,,,,,
212,1970,championship,Group 2,group,false,,11 June   Israel,Italy,,,0,0,DRAW,,,,,false,,"Estadio Luis Dosal, Toluca",,,,,,,,,
213,1970,championship,Group 3,group,false,,2 June   Romania,England,,,0,1,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
214,1970,championship,Group 3,group,false,,3 June   Czechoslovakia,Brazil,,,1,4,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
215,1970,championship,Group 3,group,false,,6 June   Romania,Czechoslovakia,,,2,1,A_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
216,1970,championship,Group 3,group,false,,7 June   England,Brazil,,,0,1,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
217,1970,championship,Group 3,group,false,,10 June   Romania,Brazil,,,2,3,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
218,1970,championship,Group 3,group,false,,11 June   England,Czechoslovakia,,,1,0,A_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
219,1970,championship,Group 4,group,false,,2 June   Peru,Bulgaria,,,3,2,A_WIN,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
220,1970,championship,Group 4,group,false,,3 June   Morocco,West Germany,,,1,2,B_WIN,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
221,1970,championship,Group 4,group,false,,6 June   Peru,Morocco,,,3,0,A_WIN,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
222,1970,championship,Group 4,group,false,,7 June   Bulgaria,West Germany,,,2,5,B_WIN,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
223,1970,championship,Group 4,group,false,,10 June   Peru,West Germany,,,1,3,B_WIN,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
224,1970,championship,Group 4,group,false,,11 June   Bulgaria,Morocco,,,1,1,DRAW,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
225,1970,championship,Quarter-finals,quarter_final,true,,14 June    Soviet Union,Uruguay,,,0,0,DRAW,0,1,,,true,a.e.t. (0-0),"Estadio Azteca, Mexico City",,,,,,,,,
226,1970,championship,Quarter-finals,quarter_final,true,,14 June    Italy,Mexico,,,4,1,A_WIN,,,,,false,,"Estadio Luis Dosal, Toluca",,,,,,,,,
227,1970,championship,Quarter-finals,quarter_final,true,,14 June    Brazil,Peru,,,4,2,A_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
228,1970,championship,Quarter-finals,quarter_final,true,,14 June    West Germany,England,,,2,2,DRAW,3,2,,,true,a.e.t. (2-2),"Estadio Nou Camp, León",,,,,,,,,
229,1970,championship,Semi-finals,semi_final,true,,17 June    Uruguay,Brazil,,,1,3,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
230,1970,championship,Semi-finals,semi_final,true,,17 June    Italy,West Germany,,,1,1,DRAW,4,3,,,true,a.e.t. (1-1),"Estadio Azteca, Mexico City",,,,,,,,,
231,1970,championship,Match for third place,third_place,true,,20 June    Uruguay,West Germany,,,0,1,B_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
232,1970,championship,Final,final,true,,21 June    Brazil,Italy,,,4,1,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
233,1974,championship,Group 1,group,false,,14 June    West Germany,Chile,,,1,0,A_WIN,,,,,false,,"Olympiastadion, West Berlin",,,,,,,,,
234,1974,championship,Group 1,group,false,,14 June    East Germany,Australia,,,2,0,A_WIN,,,,,false,,"Volksparkstadion, Hamburg",,,,,,,,,
235,1974,championship,Group 1,group,false,,18 June    Chile,East Germany,,,1,1,DRAW,,,,,false,,"Olympiastadion, West Berlin",,,,,,,,,
236,1974,championship,Group 1,group,false,,18 June    Australia,West Germany,,,0,3,B_WIN,,,,,false,,"Volksparkstadion, Hamburg",,,,,,,,,
237,1974,championship,Group 1,group,false,,22 June    Australia,Chile,,,0,0,DRAW,,,,,false,,"Olympiastadion, West Berlin",,,,,,,,,
238,1974,championship,Group 1,group,false,,22 June    East Germany,West Germany,,,1,0,A_WIN,,,,,false,,"Volksparkstadion, Hamburg",,,,,,,,,
239,1974,championship,Group 2,group,false,,13 June    Brazil,Yugoslavia,,,0,0,DRAW,,,,,false,,"Waldstadion, Frankfurt",,,,,,,,,
240,1974,championship,Group 2,group,false,,14 June    Zaire,Scotland,,,0,2,B_WIN,,,,,false,,"Westfalenstadion, Dortmund",,,,,,,,,
241,1974,championship,Group 2,group,false,,18 June    Yugoslavia,Zaire,,,9,0,A_WIN,,,,,false,,"Parkstadion, Gelsenkirchen",,,,,,,,,
242,1974,championship,Group 2,group,false,,18 June    Scotland,Brazil,,,0,0,DRAW,,,,,false,,"Waldstadion, Frankfurt",,,,,,,,,
243,1974,championship,Group 2,group,false,,22 June    Scotland,Yugoslavia,,,1,1,DRAW,,,,,false,,"Waldstadion, Frankfurt",,,,,,,,,
244,1974,championship,Group 2,group,false,,22 June    Zaire,Brazil,,,0,3,B_WIN,,,,,false,,"Parkstadion, Gelsenkirchen",,,,,,,,,
245,1974,championship,Group 3,group,false,,15 June    Uruguay,Netherlands,,,0,2,B_WIN,,,,,false,,"Niedersachsenstadion, Hanover",,,,,,,,,
246,1974,championship,Group 3,group,false,,15 June    Sweden,Bulgaria,,,0,0,DRAW,,,,,false,,"Rheinstadion, Düsseldorf",,,,,,,,,
247,1974,championship,Group 3,group,false,,19 June    Netherlands,Sweden,,,0,0,DRAW,,,,,false,,"Westfalenstadion, Dortmund",,,,,,,,,
248,1974,championship,Group 3,group,false,,19 June    Uruguay,Bulgaria,,,1,1,DRAW,,,,,false,,"Niedersachsenstadion, Hanover",,,,,,,,,
249,1974,championship,Group 3,group,false,,23 June    Netherlands,Bulgaria,,,4,1,A_WIN,,,,,false,,"Westfalenstadion, Dortmund",,,,,,,,,
250,1974,championship,Group 3,group,false,,23 June    Sweden,Uruguay,,,3,0,A_WIN,,,,,false,,"Rheinstadion, Düsseldorf",,,,,,,,,
251,1974,championship,Group 4,group,false,,15 June    Italy,Haiti,,,3,1,A_WIN,,,,,false,,"Olympiastadion, München",,,,,,,,,
252,1974,championship,Group 4,group,false,,15 June    Poland,Argentina,,,3,2,A_WIN,,,,,false,,"Neckarstadion, Stuttgart",,,,,,,,,
253,1974,championship,Group 4,group,false,,19 June    Haiti,Poland,,,0,7,B_WIN,,,,,false,,"Olympiastadion, München",,,,,,,,,
254,1974,championship,Group 4,group,false,,19 June    Argentina,Italy,,,1,1,DRAW,,,,,false,,"Neckarstadion, Stuttgart",,,,,,,,,
255,1974,championship,Group 4,group,false,,23 June    Argentina,Haiti,,,4,1,A_WIN,,,,,false,,"Olympiastadion, München",,,,,,,,,
256,1974,championship,Group 4,group,false,,23 June    Poland,Italy,,,2,1,A_WIN,,,,,false,,"Neckarstadion, Stuttgart",,,,,,,,,
257,1974,championship,Group A,group,false,,26 June    Brazil,East Germany,,,1,0,A_WIN,,,,,false,,"Niedersachsenstadion, Hanover",,,,,,,,,
258,1974,championship,Group A,group,false,,26 June    Netherlands,Argentina,,,4,0,A_WIN,,,,,false,,"Parkstadion, Gelsenkirchen",,,,,,,,,
259,1974,championship,Group A,group,false,,30 June    East Germany,Netherlands,,,0,2,B_WIN,,,,,false,,"Parkstadion, Gelsenkirchen",,,,,,,,,
260,1974,championship,Group A,group,false,,30 June    Argentina,Brazil,,,1,2,B_WIN,,,,,false,,"Niedersachsenstadion, Hanover",,,,,,,,,
261,1974,championship,Group A,group,false,,3 July     Argentina,East Germany,,,1,1,DRAW,,,,,false,,"Parkstadion, Gelsenkirchen",,,,,,,,,
262,1974,championship,Group A,group,false,,3 July     Netherlands,Brazil,,,2,0,A_WIN,,,,,false,,"Westfalenstadion, Dortmund",,,,,,,,,
263,1974,championship,Group B,group,false,,26 June    Yugoslavia,West Germany,,,0,2,B_WIN,,,,,false,,"Rheinstadion, Düsseldorf",,,,,,,,,
264,1974,championship,Group B,group,false,,26 June    Sweden,Poland,,,0,1,B_WIN,,,,,false,,"Neckarstadion, Stuttgart",,,,,,,,,
265,1974,championship,Group B,group,false,,30 June    West Germany,Sweden,,,4,2,A_WIN,,,,,false,,"Rheinstadion, Düsseldorf",,,,,,,,,
266,1974,championship,Group B,group,false,,30 June    Poland,Yugoslavia,,,2,1,A_WIN,,,,,false,,"Waldstadion, Frankfurt",,,,,,,,,
267,1974,championship,Group B,group,false,,3 July     Poland,West Germany,,,0,1,B_WIN,,,,,false,,"Waldstadion, Frankfurt",,,,,,,,,
268,1974,championship,Group B,group,false,,3 July     Sweden,Yugoslavia,,,2,1,A_WIN,,,,,false,,"Rheinstadion, Düsseldorf",,,,,,,,,
269,1974,championship,Match for third place,third_place,true,,6 July     Brazil,Poland,,,0,1,B_WIN,,,,,false,,"Olympiastadion, München",,,,,,,,,
270,1974,championship,Final,final,true,,7 July     Netherlands,West Germany,,,1,2,B_WIN,,,,,false,,"Olympiastadion, München",,,,,,,,,
271,1978,championship,Group 1,group,false,,2 June   Argentina,Hungary,,,2,1,A_WIN,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
272,1978,championship,Group 1,group,false,,2 June   Italy,France,,,2,1,A_WIN,,,,,false,,"Estadio José María Minella, Mar del Plata",,,,,,,,,
273,1978,championship,Group 1,group,false,,6 June   Argentina,France,,,2,1,A_WIN,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
274,1978,championship,Group 1,group,false,,6 June   Italy,Hungary,,,3,1,A_WIN,,,,,false,,"Estadio José María Minella, Mar del Plata",,,,,,,,,
275,1978,championship,Group 1,group,false,,10 June  Argentina,Italy,,,0,1,B_WIN,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
276,1978,championship,Group 1,group,false,,10 June  France,Hungary,,,3,1,A_WIN,,,,,false,,"Estadio José María Minella, Mar del Plata",,,,,,,,,
277,1978,championship,Group 2,group,false,,1 June   West Germany,Poland,,,0,0,DRAW,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
278,1978,championship,Group 2,group,false,,2 June   Tunisia,Mexico,,,3,1,A_WIN,,,,,false,,"Estadio Gigante de Arroyito, Rosario",,,,,,,,,
279,1978,championship,Group 2,group,false,,6 June   Poland,Tunisia,,,1,0,A_WIN,,,,,false,,"Estadio Gigante de Arroyito, Rosario",,,,,,,,,
280,1978,championship,Group 2,group,false,,6 June   West Germany,Mexico,,,6,0,A_WIN,,,,,false,,"Estadio Chateau Carreras, Córdoba",,,,,,,,,
281,1978,championship,Group 2,group,false,,10 June  Poland,Mexico,,,3,1,A_WIN,,,,,false,,"Estadio Gigante de Arroyito, Rosario",,,,,,,,,
282,1978,championship,Group 2,group,false,,10 June  West Germany,Tunisia,,,0,0,DRAW,,,,,false,,"Estadio Olímpico Chateau Carreras, Córdoba",,,,,,,,,
283,1978,championship,Group 3,group,false,,3 June   Austria,Spain,,,2,1,A_WIN,,,,,false,,"Estadio José Amalfitani, Buenos Aires",,,,,,,,,
284,1978,championship,Group 3,group,false,,3 June   Brazil,Sweden,,,1,1,DRAW,,,,,false,,"Estadio José Maria Minella, Mar del Plata",,,,,,,,,
285,1978,championship,Group 3,group,false,,7 June   Austria,Sweden,,,1,0,A_WIN,,,,,false,,"Estadio José Amalfitani, Buenos Aires",,,,,,,,,
286,1978,championship,Group 3,group,false,,7 June   Brazil,Spain,,,0,0,DRAW,,,,,false,,"Estadio José Maria Minella, Mar del Plata",,,,,,,,,
287,1978,championship,Group 3,group,false,,11 June  Spain,Sweden,,,1,0,A_WIN,,,,,false,,"Estadio José Amalfitani, Buenos Aires",,,,,,,,,
288,1978,championship,Group 3,group,false,,11 June  Brazil,Austria,,,1,0,A_WIN,,,,,false,,"Estadio José Maria Minella, Mar del Plata",,,,,,,,,
289,1978,championship,Group 4,group,false,,3 June   Peru,Scotland,,,3,1,A_WIN,,,,,false,,"Estadio Chateau Carreras, Córdoba",,,,,,,,,
290,1978,championship,Group 4,group,false,,3 June   Netherlands,Iran,,,3,0,A_WIN,,,,,false,,"Estadio Ciudad de Mendoza, Mendoza",,,,,,,,,
291,1978,championship,Group 4,group,false,,7 June   Scotland,Iran,,,1,1,DRAW,,,,,false,,"Estadio Chateau Carreras, Córdoba",,,,,,,,,
292,1978,championship,Group 4,group,false,,7 June   Netherlands,Peru,,,0,0,DRAW,,,,,false,,"Estadio Ciudad de Mendoza, Mendoza",,,,,,,,,
293,1978,championship,Group 4,group,false,,11 June  Peru,Iran,,,4,1,A_WIN,,,,,false,,"Estadio Chateau Carreras, Córdoba",,,,,,,,,
294,1978,championship,Group 4,group,false,,11 June  Scotland,Netherlands,,,3,2,A_WIN,,,,,false,,"Estadio Ciudad de Mendoza, Mendoza",,,,,,,,,
295,1978,championship,Group A,group,false,,14 June   Italy,West Germany,,,0,0,DRAW,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
296,1978,championship,Group A,group,false,,14 June   Austria,Netherlands,,,1,5,B_WIN,,,,,false,,"Estadio Chateau Carreras, Córdoba",,,,,,,,,
297,1978,championship,Group A,group,false,,18 June   Italy,Austria,,,1,0,A_WIN,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
298,1978,championship,Group A,group,false,,18 June   Netherlands,West Germany,,,2,2,DRAW,,,,,false,,"Estadio Chateau Carreras, Córdoba",,,,,,,,,
299,1978,championship,Group A,group,false,,21 June   Italy,Netherlands,,,1,2,B_WIN,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
300,1978,championship,Group A,group,false,,21 June   Austria,West Germany,,,3,2,A_WIN,,,,,false,,"Estadio Chateau Carreras, Córdoba",,,,,,,,,
301,1978,championship,Group B,group,false,,14 June   Argentina,Poland,,,2,0,A_WIN,,,,,false,,"Estadio Gigante de Arroyito, Rosario",,,,,,,,,
302,1978,championship,Group B,group,false,,14 June   Peru,Brazil,,,0,3,B_WIN,,,,,false,,"Estadio Ciudad de Mendoza, Mendoza",,,,,,,,,
303,1978,championship,Group B,group,false,,18 June   Argentina,Brazil,,,0,0,DRAW,,,,,false,,"Estadio Gigante de Arroyito, Rosario",,,,,,,,,
304,1978,championship,Group B,group,false,,18 June   Peru,Poland,,,0,1,B_WIN,,,,,false,,"Estadio Ciudad de Mendoza, Mendoza",,,,,,,,,
305,1978,championship,Group B,group,false,,21 June   Argentina,Peru,,,6,0,A_WIN,,,,,false,,"Estadio Gigante de Arroyito, Rosario",,,,,,,,,
306,1978,championship,Group B,group,false,,21 June   Poland,Brazil,,,1,3,B_WIN,,,,,false,,"Estadio Ciudad de Mendoza, Mendoza",,,,,,,,,
307,1978,championship,Third place match,third_place,true,,24 June    Brazil,Italy,,,2,1,A_WIN,,,,,false,,"Estadio Monumental, Buenos Aires",,,,,,,,,
308,1978,championship,Final,final,true,,25 June   Netherlands,Argentina,,,1,1,DRAW,1,3,,,true,a.e.t. (1-1),"Estadio Monumental, Buenos Aires",,,,,,,,,
309,1982,championship,Group 1,group,false,,14 June   Italy,Poland,,,0,0,DRAW,,,,,false,,"Balaídos, Vigo",,,,,,,,,
310,1982,championship,Group 1,group,false,,15 June   Peru,Cameroon,,,0,0,DRAW,,,,,false,,"Estadio de Riazor, A Coruña",,,,,,,,,
311,1982,championship,Group 1,group,false,,18 June   Italy,Peru,,,1,1,DRAW,,,,,false,,"Balaídos, Vigo",,,,,,,,,
312,1982,championship,Group 1,group,false,,19 June   Poland,Cameroon,,,0,0,DRAW,,,,,false,,"Estadio de Riazor, A Coruña",,,,,,,,,
313,1982,championship,Group 1,group,false,,22 June   Poland,Peru,,,5,1,A_WIN,,,,,false,,"Estadio de Riazor, A Coruña",,,,,,,,,
314,1982,championship,Group 1,group,false,,23 June   Italy,Cameroon,,,1,1,DRAW,,,,,false,,"Balaídos, Vigo",,,,,,,,,
315,1982,championship,Group 2,group,false,,16 June   West Germany,Algeria,,,1,2,B_WIN,,,,,false,,"El Molinón, Gijón",,,,,,,,,
316,1982,championship,Group 2,group,false,,17 June   Chile,Austria,,,0,1,B_WIN,,,,,false,,"Estadio Carlos Tartiere, Oviedo",,,,,,,,,
317,1982,championship,Group 2,group,false,,20 June   West Germany,Chile,,,4,1,A_WIN,,,,,false,,"El Molinón, Gijón",,,,,,,,,
318,1982,championship,Group 2,group,false,,21 June   Algeria,Austria,,,0,2,B_WIN,,,,,false,,"Estadio Carlos Tartiere, Oviedo",,,,,,,,,
319,1982,championship,Group 2,group,false,,24 June   Algeria,Chile,,,3,2,A_WIN,,,,,false,,"Estadio Carlos Tartiere, Oviedo",,,,,,,,,
320,1982,championship,Group 2,group,false,,25 June   West Germany,Austria,,,1,0,A_WIN,,,,,false,,"El Molinón, Gijón",,,,,,,,,
321,1982,championship,Group 3,group,false,,13 June   Argentina,Belgium,,,0,1,B_WIN,,,,,false,,"Camp Nou, Barcelona",,,,,,,,,
322,1982,championship,Group 3,group,false,,15 June   Hungary,El Salvador,,,10,1,A_WIN,,,,,false,,"Nuevo Estadio, Elche",,,,,,,,,
323,1982,championship,Group 3,group,false,,18 June   Argentina,Hungary,,,4,1,A_WIN,,,,,false,,"Estadio José Rico Pérez, Alicante",,,,,,,,,
324,1982,championship,Group 3,group,false,,19 June   Belgium,El Salvador,,,1,0,A_WIN,,,,,false,,"Nuevo Estadio, Elche",,,,,,,,,
325,1982,championship,Group 3,group,false,,22 June   Belgium,Hungary,,,1,1,DRAW,,,,,false,,"Nuevo Estadio, Elche",,,,,,,,,
326,1982,championship,Group 3,group,false,,23 June   Argentina,El Salvador,,,2,0,A_WIN,,,,,false,,"Estadio José Rico Pérez, Alicante",,,,,,,,,
327,1982,championship,Group 4,group,false,,16 June   England,France,,,3,1,A_WIN,,,,,false,,"Estadio San Mamés, Bilbao",,,,,,,,,
328,1982,championship,Group 4,group,false,,17 June   Czechoslovakia,Kuwait,,,1,1,DRAW,,,,,false,,"Estadio José Zorrilla, Valladolid",,,,,,,,,
329,1982,championship,Group 4,group,false,,20 June   England,Czechoslovakia,,,2,0,A_WIN,,,,,false,,"Estadio San Mamés, Bilbao",,,,,,,,,
330,1982,championship,Group 4,group,false,,21 June   France,Kuwait,,,4,1,A_WIN,,,,,false,,"Estadio José Zorrilla, Valladolid",,,,,,,,,
331,1982,championship,Group 4,group,false,,24 June   France,Czechoslovakia,,,1,1,DRAW,,,,,false,,"Estadio José Zorrilla, Valladolid",,,,,,,,,
332,1982,championship,Group 4,group,false,,25 June   England,Kuwait,,,1,0,A_WIN,,,,,false,,"Estadio San Mamés, Bilbao",,,,,,,,,
333,1982,championship,Group 5,group,false,,16 June   Spain,Honduras,,,1,1,DRAW,,,,,false,,"Estadio Luis Casanova, Valencia",,,,,,,,,
334,1982,championship,Group 5,group,false,,17 June   Yugoslavia,Northern Ireland,,,0,0,DRAW,,,,,false,,"La Romareda, Zaragoza",,,,,,,,,
335,1982,championship,Group 5,group,false,,20 June   Spain,Yugoslavia,,,2,1,A_WIN,,,,,false,,"Estadio Luis Casanova, Valencia",,,,,,,,,
336,1982,championship,Group 5,group,false,,21 June   Honduras,Northern Ireland,,,1,1,DRAW,,,,,false,,"La Romareda, Zaragoza",,,,,,,,,
337,1982,championship,Group 5,group,false,,24 June   Honduras,Yugoslavia,,,0,1,B_WIN,,,,,false,,"La Romareda, Zaragoza",,,,,,,,,
338,1982,championship,Group 5,group,false,,25 June   Spain,Northern Ireland,,,0,1,B_WIN,,,,,false,,"Estadio Luis Casanova, Valencia",,,,,,,,,
339,1982,championship,Group 6,group,false,,14 June   Brazil,Soviet Union,,,2,1,A_WIN,,,,,false,,"Estadio Ramón Sánchez Pizjuán, Seville",,,,,,,,,
340,1982,championship,Group 6,group,false,,15 June   Scotland,New Zealand,,,5,2,A_WIN,,,,,false,,"Estadio La Rosaleda, Málaga",,,,,,,,,
341,1982,championship,Group 6,group,false,,18 June   Brazil,Scotland,,,4,1,A_WIN,,,,,false,,"Estadio Benito Villamarín, Seville",,,,,,,,,
342,1982,championship,Group 6,group,false,,19 June   Soviet Union,New Zealand,,,3,0,A_WIN,,,,,false,,"Estadio La Rosaleda, Málaga",,,,,,,,,
343,1982,championship,Group 6,group,false,,22 June   Soviet Union,Scotland,,,2,2,DRAW,,,,,false,,"Estadio La Rosaleda, Málaga",,,,,,,,,
344,1982,championship,Group 6,group,false,,23 June   Brazil,New Zealand,,,4,0,A_WIN,,,,,false,,"Estadio Benito Villamarín, Seville",,,,,,,,,
345,1982,championship,Group A,group,false,,28 June   Poland,Belgium,,,3,0,A_WIN,,,,,false,,"Camp Nou, Barcelona",,,,,,,,,
346,1982,championship,Group A,group,false,,1 July    Belgium,Soviet Union,,,0,1,B_WIN,,,,,false,,"Camp Nou, Barcelona",,,,,,,,,
